# SESSION
# session_id,1758159078
# config,default.json

timestamp,fps,latency_ms,num_boxes,num_keypoints
1758159080078,3387.533797265995,0.12840000272262841,0,0
1758159080084,2915.4518357283114,0.1336999994236976,0,0
1758159080090,3350.0837203606497,0.12569999671541154,0,0
1758159080096,3400.2040304203806,0.12450000212993473,0,0
1758159080103,3381.8059294158775,0.12730000889860094,0,0
1758159080109,3376.097233126742,0.12909999350085855,0,0
1758159080115,3152.585122786143,0.14740000187885016,0,0
1758159080121,3352.3300181340387,0.12909999350085855,0,0
1758159080127,3411.804951702634,0.1269999920623377,0,0
1758159080133,3290.556100841373,0.1252999936696142,0,0
1758159080139,3357.9583895359124,0.12540000898297876,0,0
1758159080146,3293.8076632705965,0.1255999959539622,0,0
1758159080152,3425.8308082345197,0.1238999975612387,0,0
1758159080158,3395.5857215521423,0.1230000052601099,0,0
1758159080164,3198.976242346454,0.12989999959245324,0,0
1758159080170,3369.2721868532567,0.13020000187680125,0,0
1758159080177,2950.7228847778165,0.14180000289343297,0,0
1758159080184,3411.8047823123384,0.12310000602155924,0,0
1758159080190,3381.8059294158775,0.12519999290816486,0,0
1758159080197,3370.4077776184877,0.12350000906735659,0,0
1758159080203,3320.053023467088,0.1255999959539622,0,0
1758159080209,2790.178510500258,0.1866000093286857,0,0
1758159080215,3409.4782697440783,0.12650000280700624,0,0
1758159080221,3080.7147463264037,0.1407000090694055,0,0
1758159080228,3400.2040304203806,0.12399999832268804,0,0
1758159080234,3412.9693991588497,0.122799989185296,0,0
1758159080240,3384.0948172281874,0.12749999586958438,0,0
1758159080246,3400.2040304203806,0.12379999679978937,0,0
1758159080252,3298.153089126403,0.1283999881707132,0,0
1758159080259,3213.367633332509,0.13019998732488602,0,0
1758159080265,3363.6058567911386,0.13049998960923404,0,0
1758159080272,3396.739122220962,0.12339999375399202,0,0
1758159080278,3336.6698701271966,0.12760001118294895,0,0
1758159080284,2596.053942875725,0.20390001009218395,0,0
1758159080291,3352.3300181340387,0.12829998740926385,0,0
1758159080297,3423.485134204678,0.1277999981539324,0,0
1758159080303,3203.07504705368,0.1297999988310039,0,0
1758159080309,3438.7896897374417,0.12639998749364167,0,0
1758159080315,3281.9167273195476,0.13050000416114926,0,0
1758159080321,3338.8982094244616,0.13210000179242343,0,0
1758159080327,3456.619533952391,0.126499988255091,0,0
1758159080334,3350.0837203606497,0.1247000036528334,0,0
1758159080340,3323.363331977605,0.12849998893216252,0,0
1758159080346,3278.6885878630346,0.13139999646227807,0,0
1758159080352,3343.363340928937,0.12680000509135425,0,0
1758159080359,2853.881236854635,0.18309999722987413,0,0
1758159080365,2801.9053238278216,0.18309999722987413,0,0
1758159080371,3338.8982094244616,0.12599999899975955,0,0
1758159080377,3346.7201569347085,0.1250000059371814,0,0
1758159080384,3399.0482758552466,0.12369999603834003,0,0
1758159080391,3367.0034644338443,0.1235999952768907,0,0
1758159080398,3095.9752302074694,0.13690000923816115,0,0
1758159080404,3239.3909133167367,0.13380000018514693,0,0
1758159080410,3412.9692296529092,0.1286000042455271,0,0
1758159080416,3347.8405940260272,0.1297999988310039,0,0
1758159080423,3313.45263023699,0.13129999570082873,0,0
1758159080429,3401.360571219103,0.12809998588636518,0,0
1758159080435,3337.783586800228,0.13190000026952475,0,0
1758159080441,3307.972183939673,0.12440000136848539,0,0
1758159080447,3270.1111815812537,0.13169999874662608,0,0
1758159080453,3356.8310070379193,0.12350000906735659,0,0
1758159080459,3361.3445919016804,0.1272999943466857,0,0
1758159080465,3338.8982094244616,0.13100000796839595,0,0
1758159080472,3031.2216324655483,0.15100000018719584,0,0
1758159080478,3195.9091277803677,0.13760000001639128,0,0
1758159080484,3227.888944368,0.1294999965466559,0,0
1758159080491,3347.8405940260272,0.12419999984558672,0,0
1758159080497,3404.834919047848,0.12319999223109335,0,0
1758159080504,3191.8289270709843,0.12650000280700624,0,0
1758159080511,3325.573605855648,0.13089999265503138,0,0
1758159080517,3016.5911907052814,0.14699999883305281,0,0
1758159080523,3368.137361058987,0.12399999832268804,0,0
1758159080529,3428.179527825536,0.12360000982880592,0,0
1758159080535,3401.360571219103,0.12419999984558672,0,0
1758159080541,3430.5316414040767,0.12400001287460327,0,0
1758159080547,3001.20043411175,0.13640000543091446,0,0
1758159080553,2953.3373755512516,0.1320000010309741,0,0
1758159080560,3377.237264027756,0.12700000661425292,0,0
1758159080566,3370.4077776184877,0.12959999730810523,0,0
1758159080572,3351.2064111134496,0.1272000081371516,0,0
1758159080578,3151.591549157544,0.14730000111740083,0,0
1758159080584,3355.704709019316,0.1281000004382804,0,0
1758159080590,3427.0048510540637,0.12399999832268804,0,0
1758159080597,2886.0028483116357,0.15490000077988952,0,0
1758159080603,3311.2582740407033,0.12989999959245324,0,0
1758159080610,2651.113531560875,0.16209999739658087,0,0
1758159080617,3363.6058567911386,0.1272999943466857,0,0
1758159080623,3206.1557883519827,0.13100000796839595,0,0
1758159080629,3266.9062132161243,0.12709999282378703,0,0
1758159080636,2963.841067901805,0.15190000704023987,0,0
1758159080642,3351.2064111134496,0.13110000872984529,0,0
1758159080648,3335.557058336629,0.12829998740926385,0,0
1758159080654,3403.6758461445575,0.12650000280700624,0,0
1758159080660,3388.6817333968866,0.12539999443106353,0,0
1758159080666,3392.1302145637424,0.12440000136848539,0,0
1758159080672,3331.1125780656685,0.12789999891538173,0,0
1758159080679,3360.2150992160937,0.12419999984558672,0,0
1758159080685,3402.517899053972,0.12409999908413738,0,0
1758159080692,3239.3909133167367,0.12700000661425292,0,0
1758159080698,3405.9944440036024,0.12360000982880592,0,0
1758159080704,2875.215642229407,0.17500000831205398,0,0
1758159080710,3374.9578058796124,0.12730000889860094,0,0
1758159080716,2896.0323521979753,0.16599999798927456,0,0
1758159080723,3262.642681692409,0.1281000004382804,0,0
1758159080730,3022.061158856699,0.1404999929945916,0,0
1758159080736,2642.007920394065,0.15900000289548188,0,0
1758159080742,3377.2374300030024,0.1269000058528036,0,0
1758159080748,3284.0721971876715,0.13129999570082873,0,0
1758159080754,3401.3604028643117,0.1272000081371516,0,0
1758159080760,3447.087246081366,0.12299999070819467,0,0
1758159080767,3360.214934909765,0.12460000289138407,0,0
1758159080773,2983.2935045278728,0.14479999663308263,0,0
1758159080779,3307.972183939673,0.12830000196117908,0,0
1758159080786,3096.9340406162028,0.15520000306423753,0,0
1758159080792,3473.4283355565567,0.1221999991685152,0,0
1758159080798,3324.4680211267873,0.12430000060703605,0,0
1758159080804,3328.8947765261332,0.1323000033153221,0,0
1758159080811,2353.494912994343,0.2077999961329624,0,0
1758159080817,3386.3868054879003,0.12679999053943902,0,0
1758159080823,3380.66264621219,0.12830000196117908,0,0
1758159080829,2716.6531249121635,0.15209999401122332,0,0
1758159080836,3336.670032139,0.12669998977798969,0,0
1758159080842,3309.0668223750476,0.12950001109857112,0,0
1758159080849,1727.7125144937754,0.17860000662039965,0,0
1758159080855,3479.4710523728177,0.12209999840706587,0,0
1758159080861,3224.7661644746504,0.1348999940091744,0,0
1758159080867,3453.0387543238685,0.1238999975612387,0,0
1758159080873,3277.613952134262,0.126499988255091,0,0
1758159080879,3388.6817333968866,0.1289000065298751,0,0
1758159080885,3388.681900498922,0.12479998986236751,0,0
1758159080891,3392.1303820060525,0.12429998605512083,0,0
1758159080897,3416.4673456665496,0.12349999451544136,0,0
1758159080903,3511.2359504656483,0.12080000306013972,0,0
1758159080909,3473.4283355565567,0.12120000610593706,0,0
1758159080915,3306.878269477021,0.12499999138526618,0,0
1758159080921,3422.3135013437113,0.12460000289138407,0,0
1758159080928,3101.7370146610097,0.13460000627674162,0,0
1758159080934,3450.6556866154115,0.12269998842384666,0,0
1758159080941,3043.2136410698804,0.14099999680183828,0,0
1758159080947,3376.097233126742,0.12939999578520656,0,0
1758159080954,3471.017051400083,0.1221999991685152,0,0
1758159080960,3435.245564740275,0.12190001143608242,0,0
1758159080966,3455.4251158622114,0.12079998850822449,0,0
1758159080972,2978.850207775517,0.16250000044237822,0,0
1758159080979,3507.541180924404,0.12200001219753176,0,0
1758159080985,3377.2374300030024,0.12280000373721123,0,0
1758159080991,3404.8347503489463,0.12399999832268804,0,0
1758159080997,3475.8427964278667,0.12369999603834003,0,0
1758159081003,3484.3205262621505,0.12129999231547117,0,0
1758159081009,3439.9724607884204,0.12379999679978937,0,0
1758159081015,3436.426070470874,0.12399999832268804,0,0
1758159081021,3421.1426701534842,0.12260000221431255,0,0
1758159081027,3439.9724607884204,0.12209999840706587,0,0
1758159081033,3402.517899053972,0.12430000060703605,0,0
1758159081040,3417.6349783877204,0.12589999823831022,0,0
1758159081046,3373.819147482629,0.12399999832268804,0,0
1758159081053,3438.789517657058,0.12149999383836985,0,0
1758159081059,3497.72654879157,0.12079998850822449,0,0
1758159081065,3533.5688893834367,0.12089998926967382,0,0
1758159081072,3465.0034625591475,0.12140000762883574,0,0
1758159081078,3478.260968436819,0.12250000145286322,0,0
1758159081083,3549.8756803614287,0.1201999984914437,0,0
1758159081089,3454.2313493083366,0.12250000145286322,0,0
1758159081096,3332.2225873751345,0.12549999519251287,0,0
1758159081102,3394.433103917567,0.12349999451544136,0,0
1758159081108,2957.704831808309,0.1336999994236976,0,0
1758159081114,3552.397997325549,0.1201999984914437,0,0
1758159081120,3500.1750985093886,0.12199999764561653,0,0
1758159081126,3443.5261784144986,0.12209999840706587,0,0
1758159081132,3494.0601407986796,0.12190001143608242,0,0
1758159081138,3479.4710523728177,0.1213000068673864,0,0
1758159081144,3322.2592161245666,0.13159999798517674,0,0
1758159081150,3469.812489137819,0.12229999992996454,0,0
1758159081157,3293.8076632705965,0.12509999214671552,0,0
1758159081163,3439.9724607884204,0.12199999764561653,0,0
1758159081170,3373.819147482629,0.12329999299254268,0,0
1758159081177,3436.426070470874,0.12139999307692051,0,0
1758159081183,3232.062071114749,0.12579999747686088,0,0
1758159081189,3459.010674944597,0.1221999991685152,0,0
1758159081195,3507.541180924404,0.12110000534448773,0,0
1758159081202,3331.1125780656685,0.12599999899975955,0,0
1758159081207,3405.9944440036024,0.1286000042455271,0,0
1758159081213,3469.8126643370474,0.12220001372043043,0,0
1758159081220,3063.725518419787,0.14349998673424125,0,0
1758159081226,3500.1750985093886,0.12070000229869038,0,0
1758159081232,3400.2040304203806,0.12479998986236751,0,0
1758159081238,3432.886984823247,0.12399999832268804,0,0
1758159081244,3485.53518441751,0.1210999907925725,0,0
1758159081250,3263.7075209463987,0.12539999443106353,0,0
1758159081256,3415.3005105147777,0.1230000052601099,0,0
1758159081263,2633.658082199425,0.19489999976940453,0,0
1758159081269,3429.355181300091,0.1238999975612387,0,0
1758159081275,3491.6201360705704,0.12129999231547117,0,0
1758159081281,3359.086365348981,0.1250000059371814,0,0
1758159081287,3401.360571219103,0.13040000339969993,0,0
1758159081293,2415.458968501887,0.15809999604243785,0,0
1758159081300,3074.085429627735,0.14709999959450215,0,0
1758159081306,3403.6760147286386,0.12480000441428274,0,0
1758159081312,3461.4054751067038,0.12209999840706587,0,0
1758159081318,2423.0676077680923,0.22339999850373715,0,0
1758159081324,3074.085429627735,0.1320000010309741,0,0
1758159081330,3330.003308028766,0.1238000113517046,0,0
1758159081336,3372.681257157861,0.12369999603834003,0,0
1758159081343,1920.8605771363468,0.27189998945686966,0,0
1758159081350,3439.9724607884204,0.12080000306013972,0,0
1758159081356,3438.7896897374417,0.12399999832268804,0,0
1758159081362,3118.1790102483237,0.13469999248627573,0,0
1758159081368,3461.4053007554453,0.12180001067463309,0,0
1758159081375,3186.7431189103854,0.13410000246949494,0,0
1758159081382,3291.639241447648,0.1277999981539324,0,0
1758159081388,2525.890361482584,0.18300001102034003,0,0
1758159081394,3448.275905921967,0.12199999764561653,0,0
1758159081400,3501.40065938113,0.12060000153724104,0,0
1758159081406,3290.556100841373,0.12630000128410757,0,0
1758159081412,3321.1558336652743,0.1260999997612089,0,0
1758159081418,3217.503273174335,0.12789999891538173,0,0
1758159081425,2778.5496732005267,0.16820000018924475,0,0
1758159081430,3437.607387830697,0.12399999832268804,0,0
1758159081437,2569.37310617589,0.2182000025641173,0,0
1758159081443,3257.3290454953076,0.1286999904550612,0,0
1758159081449,3224.7661644746504,0.12740000966005027,0,0
1758159081456,3347.8405940260272,0.12440000136848539,0,0
1758159081462,3486.7503359168563,0.12160000915173441,0,0
1758159081468,3077.8701127130707,0.13760000001639128,0,0
1758159081474,3277.613952134262,0.12549999519251287,0,0
1758159081480,3444.712383173635,0.12110000534448773,0,0
1758159081487,3341.1293645840215,0.12430000060703605,0,0
1758159081493,3451.846809167275,0.12240000069141388,0,0
1758159081500,2819.2838322892426,0.17919999663718045,0,0
1758159081506,3146.633060320847,0.1382000045850873,0,0
1758159081512,3282.99403003628,0.13020000187680125,0,0
1758159081518,3323.363331977605,0.1252999936696142,0,0
1758159081524,3160.5563217540744,0.12879999121651053,0,0
1758159081530,3376.097233126742,0.12430000060703605,0,0
1758159081536,3273.3224445312426,0.12719999358523637,0,0
1758159081542,3388.6817333968866,0.1264000020455569,0,0
1758159081549,2827.2547265233525,0.14089999604038894,0,0
1758159081555,2961.2082104173355,0.15039999561849982,0,0
1758159081562,3439.9724607884204,0.12280000373721123,0,0
1758159081568,3256.2682093686467,0.1269000058528036,0,0
1758159081574,3279.7639285074747,0.13349999790079892,0,0
1758159081580,3301.4195316579817,0.12749999586958438,0,0
1758159081586,3400.2040304203806,0.12309999146964401,0,0
1758159081593,2600.1040782065197,0.17299999308306724,0,0
1758159081600,3261.57853705508,0.1264000020455569,0,0
1758159081606,3379.5199695644174,0.12370001059025526,0,0
1758159081613,3155.5696060494824,0.13559999933931977,0,0
1758159081618,3372.681257157861,0.1221999991685152,0,0
1758159081624,3478.260792383401,0.1213000068673864,0,0
1758159081630,3212.335384017472,0.14139999984763563,0,0
1758159081636,3198.976391262743,0.1289999927394092,0,0
1758159081643,3323.363331977605,0.12730000889860094,0,0
1758159081649,3241.4910206194268,0.12880000576842576,0,0
1758159081655,3513.7032779747005,0.12100000458303839,0,0
1758159081661,3501.400480977473,0.12100000458303839,0,0
1758159081667,2672.3677380225913,0.18139999883715063,0,0
1758159081673,3500.1749202305996,0.12080000306013972,0,0
1758159081679,3507.541180924404,0.1213000068673864,0,0
1758159081685,3404.8347503489463,0.12260000221431255,0,0
1758159081691,3423.485134204678,0.1255999959539622,0,0
1758159081697,2935.9952743446147,0.16739999409765005,0,0
1758159081705,3159.5577181382705,0.1311999949393794,0,0
1758159081711,3013.863691538351,0.1365000061923638,0,0
1758159081717,2628.1208833138717,0.19160000374540687,0,0
1758159081724,2866.150811314125,0.16820000018924475,0,0
1758159081729,3405.994612817442,0.12549999519251287,0,0
1758159081735,3505.0823180869083,0.12140000762883574,0,0
1758159081741,3408.3162028925776,0.12440000136848539,0,0
1758159081748,3259.4523289134977,0.1294999965466559,0,0
1758159081754,3388.681900498922,0.1238999975612387,0,0
1758159081760,3500.1749202305996,0.12160000915173441,0,0
1758159081766,3312.3550887117335,0.12599999899975955,0,0
1758159081773,3449.4652126665205,0.12250000145286322,0,0
